97	25.3125
462	6.614999999999999
212	7.8125
72	31.25
66	31.25
73	31.25
75	31.25
65	31.25
216	7.8125
209	7.8125
437	7.8125
211	7.8125
68	31.25
215	7.8125
456	7.8125
66	31.25
73	40
359	4.166666666666667
213	7.8125
214	7.8125
68	31.25
207	7.8125
204	7.8125
76	40
71	40
212	7.8125
210	7.8125
72	31.25
215	7.8125
68	31.25
454	7.8125
212	7.8125
437	6.328125
216	7.8125
65	40
70	31.25
211	7.8125
394	10
464	7.8125
69	31.25
399	7.8125
216	7.8125
457	6.328125
426	7.8125
214	7.8125
70	31.25
95	25.3125
71	40
215	7.8125
97	25.3125
97	25.3125
216	7.8125
410	10
440	7.8125
435	7.8125
441	7.8125
220	7.8125
418	6.328125
364	9.799999999999999
564	5
444	7.8125
100	24.80625
461	7.8125
72	31.25
209	7.8125
71	40
71	31.25
68	31.25
464	7.8125
215	7.8125
217	7.8125
221	7.8125
66	31.25
70	31.25
430	7.8125
215	7.8125
210	7.8125
71	31.25
67	31.25
70	40
218	7.8125
428	7.8125
68	31.25
432	7.8125
74	31.25
71	31.25
67	31.25
54	62.5
427	6.328125
75	31.25
217	7.8125
210	7.8125
100	24.80625
214	7.8125
420	7.8125
70	40
68	31.25
213	7.8125
210	7.8125
72	40
453	6.614999999999999
217	7.8125
72	31.25
51	62.5
216	7.8125
361	4.166666666666667
67	31.25
66	31.25
75	40
21	202.5
72	40
383	10
51	62.5
442	6.328125
46	62.5
75	31.25
71	31.25
442	6.328125
415	6.328125
445	6.328125
216	7.8125
211	7.8125
397	7.8125
426	6.328125
71	31.25
218	7.8125
68	31.25
68	40
75	31.25
213	7.8125
212	7.8125
210	7.8125
94	25.3125
68	40
212	7.8125
376	10
211	7.8125
71	31.25
76	31.25
72	31.25
70	31.25
342	10
66	31.25
428	7.8125
70	31.25
445	6.328125
427	6.328125
220	7.8125
69	31.25
70	31.25
212	7.8125
217	7.8125
353	4.166666666666667
450	6.328125
70	40
69	31.25
446	6.328125
216	7.8125
216	7.8125
213	7.8125
